LU2ME002;21100712;66
LU2ME002;21100963;62
LU2ME002;21100975;63.5
LU2ME002;21102219;14.5
LU2ME002;21102444;59
LU2ME002;21105766;76.5
LU2ME002;21106194;63.5
LU2ME002;21106813;88.75
LU2ME002;21108230;52
LU2ME002;21109852;48.5
LU2ME002;21109967;62
LU2ME002;21113328;57
LU2ME002;21113352;18
LU2ME002;21113403;67
LU2ME002;21113972;65.5
LU2ME002;21114032;62
LU2ME002;21116370;86.5
LU2ME002;21117164;82
LU2ME002;21119936;0
LU2ME002;21120260;35
LU2ME002;21137051;32
LU2ME002;28504397;36
LU2ME002;28600200;43.5
LU2ME002;28600528;34
LU2ME002;28600584;26
LU2ME002;28600642;30
LU2ME002;28600983;14.5
LU2ME002;28601268;6
LU2ME002;28601812;66.5
LU2ME002;28602137;39.5
LU2ME002;28602453;33
LU2ME002;28602687;21
LU2ME002;28602756;55.5
LU2ME002;28602780;65.5
LU2ME002;28602962;73.5
LU2ME002;28603004;81
LU2ME002;28603116;56.5
LU2ME002;28603276;54
LU2ME002;28603597;56.25
LU2ME002;28603777;30
LU2ME002;28604017;32
LU2ME002;28604520;26.5
LU2ME002;28604566;51.5
LU2ME002;28604720;44.5
LU2ME002;28604997;59
LU2ME002;28605081;7.5
LU2ME002;28605086;47
LU2ME002;28606382;35.5
LU2ME002;28606486;53
LU2ME002;28606866;39.5
LU2ME002;28607385;38.5
LU2ME002;28607799;36
LU2ME002;28607916;17
LU2ME002;28608495;25.25
LU2ME002;28608546;53.5
LU2ME002;28608911;22.5
LU2ME002;28609130;30.5
LU2ME002;28609478;40
LU2ME002;28609631;34
LU2ME002;28609908;0
LU2ME002;28610064;19
LU2ME002;28610354;33
LU2ME002;28610425;44.5
LU2ME002;28610524;11
LU2ME002;28610776;61
LU2ME002;28611165;50.5
LU2ME002;28611398;59
LU2ME002;28614638;39
LU2ME002;28614739;33.5
LU2ME002;28618339;20.5
LU2ME002;28618475;41.25
LU2ME002;28620157;62.5
LU2ME002;28620637;21
LU2ME002;28626268;36.5
LU2ME002;28628537;44.25
LU2ME002;28628647;56
LU2ME002;28629158;62
LU2ME002;28631007;60
LU2ME002;28631179;0
LU2ME002;28631326;19.5
LU2ME002;28631358;37
LU2ME002;28631946;81.75
LU2ME002;28632274;29.5
LU2ME002;28632829;46
LU2ME002;28632912;64.5
LU2ME002;28633037;0
LU2ME002;28633286;44
LU2ME002;28633513;56
LU2ME002;28633548;55
LU2ME002;28634904;58.5
LU2ME002;28635007;62
LU2ME002;28639222;46
LU2ME002;28702216;43.5
LU2ME002;28705069;83
LU2ME002;28705295;47.5
LU2ME002;28705299;63
LU2ME002;28705334;68.5
LU2ME002;28705375;63.25
LU2ME002;28705379;47
LU2ME002;28705384;64
LU2ME002;28705389;52
LU2ME002;28705393;29
LU2ME002;28705413;55
LU2ME002;28705424;74.5
LU2ME002;28705473;42
LU2ME002;28705478;43
LU2ME002;28705521;54.5
LU2ME002;28705536;45.5
LU2ME002;28705550;62.5
LU2ME002;28705556;44
LU2ME002;28705557;67.5
LU2ME002;28705560;59.75
LU2ME002;28705585;71.5
LU2ME002;28705595;0
LU2ME002;28705606;46.5
LU2ME002;28705630;59.5
LU2ME002;28705636;27.5
LU2ME002;28705655;79
LU2ME002;28705694;48
LU2ME002;28705702;56
LU2ME002;28705749;57.5
LU2ME002;28705761;37.5
LU2ME002;28705778;42.5
LU2ME002;28705829;55.5
LU2ME002;28705838;81
LU2ME002;28705851;58.5
LU2ME002;28705867;95.5
LU2ME002;28705892;78.5
LU2ME002;28705910;75
LU2ME002;28705922;77.5
LU2ME002;28705934;0
LU2ME002;28705952;45
LU2ME002;28705955;61
LU2ME002;28705969;55
LU2ME002;28705978;85.25
LU2ME002;28705996;70
LU2ME002;28706022;56.25
LU2ME002;28706029;47
LU2ME002;28706037;61.5
LU2ME002;28706084;50
LU2ME002;28706118;41.5
LU2ME002;28706133;59
LU2ME002;28706178;63.75
LU2ME002;28706207;70
LU2ME002;28706228;53
LU2ME002;28706267;52.5
LU2ME002;28706288;28.5
LU2ME002;28706289;62
LU2ME002;28706297;57
LU2ME002;28706307;74.5
LU2ME002;28706324;61.25
LU2ME002;28706334;64.5
LU2ME002;28706353;11
LU2ME002;28706372;55.5
LU2ME002;28706375;54.5
LU2ME002;28706377;80.25
LU2ME002;28706396;53.5
LU2ME002;28706397;86.5
LU2ME002;28706398;50
LU2ME002;28706408;26
LU2ME002;28706429;45.5
LU2ME002;28706431;53.5
LU2ME002;28706449;37
LU2ME002;28706484;53
LU2ME002;28706493;62
LU2ME002;28706502;52
LU2ME002;28706510;53.5
LU2ME002;28706513;53.5
LU2ME002;28706514;55.5
LU2ME002;28706611;39.5
LU2ME002;28706671;73.75
LU2ME002;28706680;68
LU2ME002;28706686;52.5
LU2ME002;28706696;46.5
LU2ME002;28706759;48.5
LU2ME002;28706855;45.5
LU2ME002;28706870;39.5
LU2ME002;28706891;36
LU2ME002;28706899;64
LU2ME002;28706923;65.25
LU2ME002;28706972;58.5
LU2ME002;28706993;64
LU2ME002;28707004;45
LU2ME002;28707031;54
LU2ME002;28707034;55
LU2ME002;28707095;57.5
LU2ME002;28707161;0
LU2ME002;28707172;57.5
LU2ME002;28707190;50.25
LU2ME002;28707201;64
LU2ME002;28707241;91.25
LU2ME002;28707244;62
LU2ME002;28707249;57.5
LU2ME002;28707250;74
LU2ME002;28707277;54
LU2ME002;28707309;0
LU2ME002;28707323;64
LU2ME002;28707355;59
LU2ME002;28707408;59.5
LU2ME002;28707442;50
LU2ME002;28707484;34.5
LU2ME002;28707533;50
LU2ME002;28707566;53.5
LU2ME002;28707601;50
LU2ME002;28707606;58.5
LU2ME002;28707674;43
LU2ME002;28707691;47
LU2ME002;28707720;53
LU2ME002;28707738;66.5
LU2ME002;28707761;39.5
LU2ME002;28707795;66
LU2ME002;28707876;60
LU2ME002;28707879;55
LU2ME002;28707916;35.5
LU2ME002;28707938;64.5
LU2ME002;28708057;86.5
LU2ME002;28708098;53.5
LU2ME002;28708144;48
LU2ME002;28708174;43
LU2ME002;28708227;61
LU2ME002;28708281;72.5
LU2ME002;28708301;54.5
LU2ME002;28708312;61
LU2ME002;28708315;47
LU2ME002;28708338;50.5
LU2ME002;28708550;53.5
LU2ME002;28708583;45
LU2ME002;28708611;45.5
LU2ME002;28708616;67
LU2ME002;28708677;50.5
LU2ME002;28708700;62.25
LU2ME002;28708721;62
LU2ME002;28708753;50
LU2ME002;28708764;44.5
LU2ME002;28708837;45
LU2ME002;28708857;51.5
LU2ME002;28709020;52.25
LU2ME002;28709053;47
LU2ME002;28709077;66
LU2ME002;28709159;34
LU2ME002;28709174;59
LU2ME002;28709277;36
LU2ME002;28709310;88.5
LU2ME002;28709390;24.5
LU2ME002;28709409;68
LU2ME002;28709477;59.5
LU2ME002;28709516;70
LU2ME002;28709663;29.5
LU2ME002;28709866;59.5
LU2ME002;28709874;61
LU2ME002;28710041;67
LU2ME002;28710209;48
LU2ME002;28710225;70
LU2ME002;28710377;8
LU2ME002;28710623;25.75
LU2ME002;28710632;50
LU2ME002;28710705;0
LU2ME002;28710964;67
LU2ME002;28711110;47
LU2ME002;28711350;71.5
LU2ME002;28711356;33.5
LU2ME002;28711409;50.5
LU2ME002;28711412;62
LU2ME002;28711438;78.5
LU2ME002;28711486;78
LU2ME002;28711707;53
LU2ME002;28711957;18.5
LU2ME002;28711958;57
LU2ME002;28711972;54
LU2ME002;28711985;52.5
LU2ME002;28712085;53
LU2ME002;28712124;39.5
LU2ME002;28712200;42.5
LU2ME002;28712213;50
LU2ME002;28712227;36
LU2ME002;28712255;39.25
LU2ME002;28712266;50
LU2ME002;28712284;54.25
LU2ME002;28712375;44
LU2ME002;28712392;40
LU2ME002;28712459;79
LU2ME002;28712460;65.5
LU2ME002;28712469;37
LU2ME002;28712529;43.5
LU2ME002;28712602;32.5
LU2ME002;28712643;71.5
LU2ME002;28712747;86.5
LU2ME002;28712769;45
LU2ME002;28712811;70.5
LU2ME002;28712863;31.25
LU2ME002;28712899;72
LU2ME002;28713121;79
LU2ME002;28713239;73
LU2ME002;28713409;90.5
LU2ME002;28713567;40.5
LU2ME002;28713648;77
LU2ME002;28713819;57
LU2ME002;28714072;55
LU2ME002;28714490;29
LU2ME002;28714514;73
LU2ME002;28715136;16
LU2ME002;28715415;68
LU2ME002;28716263;54
LU2ME002;28716429;50.5
LU2ME002;28716433;0
LU2ME002;28716812;32
LU2ME002;28716894;76.5
LU2ME002;28717272;74
LU2ME002;28717564;84
LU2ME002;28717628;79.5
LU2ME002;28717679;29
LU2ME002;28718026;67
LU2ME002;28718616;48.5
LU2ME002;28719569;73.5
LU2ME002;28725180;51
LU2ME002;28726856;76.5
LU2ME002;28728443;36
LU2ME002;28728473;56
LU2ME002;28736759;57.5
LU2ME002;28737088;48
LU2ME002;3682674;0
LU2ME002;3700085;24.5
LU2ME002;3700105;0
LU2ME002;3700460;0
LU2ME002;3700478;53.5
LU2ME002;3800067;44.25
LU2ME002;3800240;29
LU2ME002;3800358;28.75
LU2ME002;3800396;23
LU2ME002;3800397;30.25
LU2ME002;3800423;47.25
LU2ME002;3800564;42
LU2ME002;3801623;55.5
LU2ME002;3801715;24.5
LU2ME002;3801865;51
LU2ME002;3801891;28
LU2ME002;3801919;39.5
LU2ME002;3802628;40.5
LU2ME002;3802958;34.5
LU2ME002;3803788;26
LU2ME002;3803863;34
LU2ME002;3803977;58.5
LU2ME002;3804340;19.75
LU2ME002;3804441;0
LU2ME002;3804884;6.5
LU2ME002;3805033;25.5
LU2ME002;3805128;35.5
LU2ME002;3807357;28.5
LU2ME002;3808557;34.5
LU2ME002;3808679;42.5
LU2ME002;3811203;24
LU2ME002;3811710;60.5
LU2ME112;21100963;78.5
LU2ME112;21100975;78.5
LU2ME112;21102791;54.5
LU2ME112;21108364;54.5
LU2ME112;21109967;78
LU2ME112;28602401;82
LU2ME112;28610792;75
LU2ME112;28705823;71.5
LU2ME112;28705892;82.5
LU2ME112;28706059;72.5
LU2ME112;28706094;66
LU2ME112;28706173;71
LU2ME112;28706305;82
LU2ME112;28706334;82.5
LU2ME112;28706440;75
LU2ME112;28707100;72
LU2ME112;28707941;70
LU2ME112;28708266;79.5
LU2ME112;28708579;70
LU2ME112;28709368;55.5
LU2ME112;28709867;54.5
LU2ME112;28710225;81
LU2ME112;28710261;73
LU2ME112;28710792;67.5
LU2ME112;28712526;70
LU2ME112;28714890;67
LU2ME112;3809529;0
LU2ME116;21100712;57.5
LU2ME116;21114032;65
LU2ME116;21117164;50
LU2ME116;28601399;0
LU2ME116;28602696;35
LU2ME116;28602756;75
LU2ME116;28612660;0
LU2ME116;28706397;85
LU2ME116;28709516;65
LU2ME116;28711438;62.5
LU2ME116;28711486;70
LU2ME116;28712127;35
LU2ME116;28712643;80
LU2ME116;28712899;52.5
LU2ME116;28726856;70
LU2ME116;3811710;35
LU2ME201;21102791;78.8
LU2ME201;21108364;53.2
LU2ME201;28602401;79.3
LU2ME201;28610792;71.7
LU2ME201;28705823;80.2
LU2ME201;28706059;79.3
LU2ME201;28706094;70.9
LU2ME201;28706173;81.5
LU2ME201;28706305;84.6
LU2ME201;28706440;79.7
LU2ME201;28707100;74
LU2ME201;28707941;74.9
LU2ME201;28708266;54.9
LU2ME201;28708579;75.8
LU2ME201;28709368;79.3
LU2ME201;28709867;81.1
LU2ME201;28710261;74.9
LU2ME201;28710792;75.3
LU2ME201;28712526;81.6
LU2ME201;28714890;65.6
LU2ME201;3809529;0
LU2ME202;21100326;0
LU2ME202;21102791;18
LU2ME202;21108364;83
LU2ME202;28601399;36
LU2ME202;28602401;37
LU2ME202;28604562;0
LU2ME202;28605724;17
LU2ME202;28610792;52
LU2ME202;28612660;0
LU2ME202;28612983;0
LU2ME202;28705823;51
LU2ME202;28706059;50
LU2ME202;28706094;71
LU2ME202;28706173;55
LU2ME202;28706305;27
LU2ME202;28706440;24
LU2ME202;28707100;50
LU2ME202;28707579;35
LU2ME202;28707941;77
LU2ME202;28708266;67
LU2ME202;28708579;22
LU2ME202;28709368;59
LU2ME202;28709867;57
LU2ME202;28710261;41
LU2ME202;28710792;27
LU2ME202;28712526;23
LU2ME202;28714890;45
LU2ME202;3809529;0
LU2ME224;28600528;80.1
LU2ME224;28601268;34.9
LU2ME224;28603777;74.5
LU2ME224;28626268;85.9
LU2ME224;28635007;75.9
LU2ME224;28702216;70.9
LU2ME224;28705317;69.9
LU2ME224;28706207;77.8
LU2ME224;28712124;62.4
LU2ME224;28716429;75.7
LU2ME224;28716812;64.7
LU2ME224;28736759;75.1
LU2ME224;3700478;79.2
LU2ME224;3803977;80
LU2ME224;3808557;80
LU2ME225;28600528;74.75
LU2ME225;28601268;0
LU2ME225;28603777;31.5
LU2ME225;28626268;76.375
LU2ME225;28635007;71.375
LU2ME225;28702216;70.375
LU2ME225;28705317;86
LU2ME225;28706207;63
LU2ME225;28712124;59.125
LU2ME225;28716429;68.875
LU2ME225;28716812;18.25
LU2ME225;28736759;80
LU2ME225;3700478;68.25
LU2ME225;3803977;60.125
LU2ME225;3808557;74.375
LU2ME003;21100712;68.5
LU2ME003;21100963;30
LU2ME003;21100975;40.65
LU2ME003;21102219;3
LU2ME003;21102444;36.65
LU2ME003;21102791;46.5
LU2ME003;21105766;48.4
LU2ME003;21106194;58.9
LU2ME003;21106813;70.5
LU2ME003;21108230;57.4
LU2ME003;21108364;73.7
LU2ME003;21109852;39.5
LU2ME003;21109967;69
LU2ME003;21113328;53
LU2ME003;21113352;19.75
LU2ME003;21113403;72.75
LU2ME003;21113972;36.5
LU2ME003;21114032;84.75
LU2ME003;21116370;62.35
LU2ME003;21117164;69
LU2ME003;21119936;0
LU2ME003;21120260;17.5
LU2ME003;21137051;0
LU2ME003;28504397;26
LU2ME003;28600200;19.5
LU2ME003;28600528;0
LU2ME003;28600584;46.4
LU2ME003;28600642;26
LU2ME003;28600983;4.75
LU2ME003;28601268;0
LU2ME003;28601399;30.75
LU2ME003;28601812;45
LU2ME003;28602137;20.5
LU2ME003;28602401;50.4
LU2ME003;28602453;7.75
LU2ME003;28602687;0.5
LU2ME003;28602756;81.75
LU2ME003;28602780;61
LU2ME003;28602962;71.9
LU2ME003;28603004;66.15
LU2ME003;28603116;37.9
LU2ME003;28603276;18.5
LU2ME003;28603777;18.75
LU2ME003;28604017;43.65
LU2ME003;28604520;18.2
LU2ME003;28604562;0
LU2ME003;28604566;27
LU2ME003;28604720;50
LU2ME003;28604997;69.9
LU2ME003;28605081;2.5
LU2ME003;28605086;52.25
LU2ME003;28606382;10.65
LU2ME003;28606486;50
LU2ME003;28606866;20.55
LU2ME003;28607385;39.5
LU2ME003;28607799;21.65
LU2ME003;28607916;2.5
LU2ME003;28608495;10.4
LU2ME003;28608911;11.4
LU2ME003;28609130;2
LU2ME003;28609478;35.75
LU2ME003;28609631;13.75
LU2ME003;28609908;0
LU2ME003;28610064;19.5
LU2ME003;28610354;33.15
LU2ME003;28610425;17.75
LU2ME003;28610524;4
LU2ME003;28610776;58.25
LU2ME003;28610792;56.15
LU2ME003;28611165;23.25
LU2ME003;28611398;13.25
LU2ME003;28612660;5.5
LU2ME003;28612983;0
LU2ME003;28614638;22.65
LU2ME003;28614739;36
LU2ME003;28618339;12.5
LU2ME003;28620157;55.5
LU2ME003;28620637;10.05
LU2ME003;28626268;50.25
LU2ME003;28628537;50
LU2ME003;28629158;53.9
LU2ME003;28631007;65.1
LU2ME003;28631179;0.75
LU2ME003;28631326;6.5
LU2ME003;28631358;39.75
LU2ME003;28631946;65.25
LU2ME003;28632274;3
LU2ME003;28632829;48.45
LU2ME003;28632912;68
LU2ME003;28633037;28.25
LU2ME003;28633286;45.35
LU2ME003;28633513;51.45
LU2ME003;28633548;25.25
LU2ME003;28635007;35.5
LU2ME003;28639222;35.75
LU2ME003;28702216;54.15
LU2ME003;28705069;59.25
LU2ME003;28705478;29.7
LU2ME003;28705556;22.5
LU2ME003;28705636;12.4
LU2ME003;28705702;62.25
LU2ME003;28705823;35.75
LU2ME003;28705838;86.25
LU2ME003;28705867;100
LU2ME003;28705892;78.15
LU2ME003;28705922;76
LU2ME003;28705934;0
LU2ME003;28705955;69.25
LU2ME003;28705978;65
LU2ME003;28706022;24
LU2ME003;28706029;50
LU2ME003;28706059;56.75
LU2ME003;28706084;23.5
LU2ME003;28706094;63.6
LU2ME003;28706118;39
LU2ME003;28706133;52
LU2ME003;28706166;47.85
LU2ME003;28706173;57.65
LU2ME003;28706207;55.5
LU2ME003;28706288;27.85
LU2ME003;28706292;57.95
LU2ME003;28706305;31.25
LU2ME003;28706307;66.15
LU2ME003;28706324;40.5
LU2ME003;28706334;76.5
LU2ME003;28706353;45.1
LU2ME003;28706375;50
LU2ME003;28706397;80.4
LU2ME003;28706398;50
LU2ME003;28706408;29.15
LU2ME003;28706424;42.25
LU2ME003;28706431;56.15
LU2ME003;28706440;34.15
LU2ME003;28706510;60.9
LU2ME003;28706513;42.65
LU2ME003;28706514;33
LU2ME003;28706686;16.65
LU2ME003;28706855;39.9
LU2ME003;28706923;54.5
LU2ME003;28706993;70.75
LU2ME003;28707029;36.25
LU2ME003;28707034;59.15
LU2ME003;28707095;56.25
LU2ME003;28707100;47
LU2ME003;28707161;0
LU2ME003;28707201;54.75
LU2ME003;28707250;51.1
LU2ME003;28707277;40.5
LU2ME003;28707309;0
LU2ME003;28707352;84.45
LU2ME003;28707355;62.4
LU2ME003;28707408;37.5
LU2ME003;28707738;46.5
LU2ME003;28707795;35.4
LU2ME003;28707941;75.5
LU2ME003;28708098;40.45
LU2ME003;28708266;43
LU2ME003;28708315;29.1
LU2ME003;28708338;62.5
LU2ME003;28708550;24.75
LU2ME003;28708579;38.25
LU2ME003;28708611;51
LU2ME003;28708616;58.25
LU2ME003;28708677;45.25
LU2ME003;28709053;26.25
LU2ME003;28709277;35.5
LU2ME003;28709310;89.95
LU2ME003;28709368;60.5
LU2ME003;28709409;59.75
LU2ME003;28709516;73.25
LU2ME003;28709663;18.25
LU2ME003;28709733;52.25
LU2ME003;28709866;16.25
LU2ME003;28709867;60.5
LU2ME003;28710179;33
LU2ME003;28710225;53.9
LU2ME003;28710226;59.9
LU2ME003;28710261;39.75
LU2ME003;28710377;0
LU2ME003;28710623;1
LU2ME003;28710705;4.25
LU2ME003;28710792;19
LU2ME003;28711350;12.5
LU2ME003;28711356;21.5
LU2ME003;28711412;52.95
LU2ME003;28711438;72.75
LU2ME003;28711486;66.25
LU2ME003;28711707;33.75
LU2ME003;28711756;50
LU2ME003;28711957;24.5
LU2ME003;28712124;13
LU2ME003;28712127;19.4
LU2ME003;28712459;83
LU2ME003;28712460;77.5
LU2ME003;28712469;24.75
LU2ME003;28712526;47.9
LU2ME003;28712643;74.5
LU2ME003;28712747;65.5
LU2ME003;28712769;25.25
LU2ME003;28712811;53.5
LU2ME003;28712863;19.4
LU2ME003;28712899;67.75
LU2ME003;28713121;85.5
LU2ME003;28713239;89
LU2ME003;28713409;79.25
LU2ME003;28713648;60.75
LU2ME003;28713819;43.4
LU2ME003;28714490;16.75
LU2ME003;28714514;61.65
LU2ME003;28714890;47.25
LU2ME003;28715136;21.15
LU2ME003;28715415;68.25
LU2ME003;28715453;44.9
LU2ME003;28716263;33.6
LU2ME003;28716429;35.25
LU2ME003;28716433;0
LU2ME003;28716812;10.5
LU2ME003;28716894;76.65
LU2ME003;28717272;69.25
LU2ME003;28717564;77.9
LU2ME003;28717628;69.75
LU2ME003;28717679;4.75
LU2ME003;28718026;78.4
LU2ME003;28718616;61.25
LU2ME003;28719569;55.25
LU2ME003;28725180;47.75
LU2ME003;28726856;86.25
LU2ME003;28728443;56
LU2ME003;28728473;63.65
LU2ME003;28736759;60.7
LU2ME003;3682674;0
LU2ME003;3700085;19.75
LU2ME003;3700105;0
LU2ME003;3700460;0
LU2ME003;3700478;34.5
LU2ME003;3800067;6
LU2ME003;3800182;55.65
LU2ME003;3800240;2
LU2ME003;3800358;16.4
LU2ME003;3800396;16.5
LU2ME003;3800397;27
LU2ME003;3800423;25.15
LU2ME003;3800564;21.65
LU2ME003;3801623;44.95
LU2ME003;3801715;15.9
LU2ME003;3801865;40.95
LU2ME003;3801891;5.4
LU2ME003;3801919;19.45
LU2ME003;3802628;16.4
LU2ME003;3802958;17.75
LU2ME003;3803788;10.5
LU2ME003;3803863;21.9
LU2ME003;3803977;45.5
LU2ME003;3804340;14.75
LU2ME003;3804441;6
LU2ME003;3804884;4
LU2ME003;3805033;59.75
LU2ME003;3805128;37.5
LU2ME003;3807357;22.75
LU2ME003;3808557;14.75
LU2ME003;3808679;12.15
LU2ME003;3809529;0
LU2ME003;3811203;22.9
LU2ME004;21100712;58.62
LU2ME004;21100963;51.52
LU2ME004;21100975;68.26
LU2ME004;21102219;9.28
LU2ME004;21102444;58.42
LU2ME004;21102791;30.37
LU2ME004;21103791;59.46
LU2ME004;21105766;56.29
LU2ME004;21106194;54.08
LU2ME004;21106813;74.11
LU2ME004;21108230;51.53
LU2ME004;21108364;50.42
LU2ME004;21109495;70.5
LU2ME004;21109826;80.75
LU2ME004;21109852;44.58
LU2ME004;21109909;56.54
LU2ME004;21109967;57.81
LU2ME004;21113328;44.64
LU2ME004;21113352;32.45
LU2ME004;21113403;54.74
LU2ME004;21113433;35.56
LU2ME004;21113836;62.5
LU2ME004;21113972;53.41
LU2ME004;21114032;64.45
LU2ME004;21116370;71.23
LU2ME004;21116766;76.5
LU2ME004;21117164;57.71
LU2ME004;21117197;63
LU2ME004;21119936;6.88
LU2ME004;21120260;34.94
LU2ME004;21124545;0
LU2ME004;21137051;34.89
LU2ME004;28504397;43.38
LU2ME004;28600200;38.41
LU2ME004;28600528;0
LU2ME004;28600584;39.91
LU2ME004;28600642;25.39
LU2ME004;28600695;9.38
LU2ME004;28600919;33.81
LU2ME004;28600983;26.23
LU2ME004;28601268;8.13
LU2ME004;28601399;28.97
LU2ME004;28601812;53.77
LU2ME004;28602106;29.75
LU2ME004;28602137;41.98
LU2ME004;28602401;54.9
LU2ME004;28602435;47.4
LU2ME004;28602453;25.92
LU2ME004;28602687;19.78
LU2ME004;28602696;39.04
LU2ME004;28602756;69.24
LU2ME004;28602780;60.93
LU2ME004;28602962;63.16
LU2ME004;28603004;69.31
LU2ME004;28603116;60.19
LU2ME004;28603276;34.58
LU2ME004;28603777;26.81
LU2ME004;28604017;36.26
LU2ME004;28604500;32
LU2ME004;28604520;31.7
LU2ME004;28604562;0
LU2ME004;28604566;40.68
LU2ME004;28604720;57.31
LU2ME004;28604997;47.96
LU2ME004;28605081;10.17
LU2ME004;28605086;61.97
LU2ME004;28605513;10.97
LU2ME004;28606317;69.73
LU2ME004;28606382;35.74
LU2ME004;28606486;55.8
LU2ME004;28606866;44.55
LU2ME004;28607385;41.45
LU2ME004;28607500;56.73
LU2ME004;28607508;33.43
LU2ME004;28607799;50
LU2ME004;28607916;11.9
LU2ME004;28608495;30.32
LU2ME004;28608521;0
LU2ME004;28608673;20.86
LU2ME004;28608911;24.78
LU2ME004;28608978;23.3
LU2ME004;28609130;14.75
LU2ME004;28609437;20.99
LU2ME004;28609478;27.03
LU2ME004;28609631;25.91
LU2ME004;28609908;0
LU2ME004;28610064;30.25
LU2ME004;28610354;38.33
LU2ME004;28610425;31.48
LU2ME004;28610519;21.5
LU2ME004;28610524;14.7
LU2ME004;28610609;30.67
LU2ME004;28610776;43.13
LU2ME004;28610792;47.26
LU2ME004;28611165;45.15
LU2ME004;28611398;64.8
LU2ME004;28612660;0
LU2ME004;28612983;0
LU2ME004;28614638;21.55
LU2ME004;28614739;31.95
LU2ME004;28615892;29.66
LU2ME004;28618339;14.39
LU2ME004;28620637;30.1
LU2ME004;28624453;30.25
LU2ME004;28626268;54.31
LU2ME004;28628537;44.25
LU2ME004;28629158;34.75
LU2ME004;28631007;67.26
LU2ME004;28631179;0
LU2ME004;28631326;20.4
LU2ME004;28631358;44.43
LU2ME004;28631946;51.7
LU2ME004;28632274;0
LU2ME004;28632829;53.93
LU2ME004;28632912;61.37
LU2ME004;28633037;33.34
LU2ME004;28633286;62.15
LU2ME004;28633513;50
LU2ME004;28633548;31.32
LU2ME004;28635007;52.53
LU2ME004;28639222;50
LU2ME004;28702216;31.59
LU2ME004;28705069;64.82
LU2ME004;28705083;12
LU2ME004;28705317;30.22
LU2ME004;28705478;24.68
LU2ME004;28705556;54.84
LU2ME004;28705636;30.78
LU2ME004;28705702;56.43
LU2ME004;28705823;63.76
LU2ME004;28705838;69.56
LU2ME004;28705867;84.78
LU2ME004;28705886;29.12
LU2ME004;28705892;72.03
LU2ME004;28705922;57.12
LU2ME004;28705934;0
LU2ME004;28705955;71.63
LU2ME004;28705978;54.81
LU2ME004;28706022;43.23
LU2ME004;28706029;63.97
LU2ME004;28706059;58.18
LU2ME004;28706084;53.57
LU2ME004;28706094;40.62
LU2ME004;28706118;48.24
LU2ME004;28706133;50.65
LU2ME004;28706166;45.36
LU2ME004;28706173;57.46
LU2ME004;28706207;58.48
LU2ME004;28706234;42.67
LU2ME004;28706249;66.72
LU2ME004;28706288;53.09
LU2ME004;28706292;46.07
LU2ME004;28706305;42.09
LU2ME004;28706307;61.08
LU2ME004;28706324;61.57
LU2ME004;28706334;74.11
LU2ME004;28706348;56.67
LU2ME004;28706353;21.22
LU2ME004;28706375;50
LU2ME004;28706397;81.5
LU2ME004;28706398;51.25
LU2ME004;28706408;40.87
LU2ME004;28706424;47.76
LU2ME004;28706431;47.11
LU2ME004;28706440;43.82
LU2ME004;28706510;57.13
